#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0000280	Nuclear division	24	330	0.83	1.54	5.69e-10	9606.ENSP00000217026,9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000256442,9606.ENSP00000259008,9606.ENSP00000260731,9606.ENSP00000263753,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000288207,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000323300,9606.ENSP00000355167,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000360540,9606.ENSP00000361540,9606.ENSP00000362018,9606.ENSP00000363524,9606.ENSP00000377793,9606.ENSP00000411532	MYBL2,NCAPH,DLGAP5,NCAPG,CCNB1,BRIP1,KIF11,SGO1,CENPE,NUF2,CCNB2,PLK1,TPX2,SPAG5,HORMAD1,KIF14,ASPM,TTK,CEP55,CDC20,CENPI,KIF4A,PRC1,TOP2A
GO:0010564	Regulation of cell cycle process	33	726	0.63	1.18	3.91e-09	9606.ENSP00000209728,9606.ENSP00000228843,9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000256442,9606.ENSP00000259008,9606.ENSP00000260731,9606.ENSP00000265148,9606.ENSP00000265171,9606.ENSP00000265748,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000302530,9606.ENSP00000320147,9606.ENSP00000323300,9606.ENSP00000353770,9606.ENSP00000355167,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000376457,9606.ENSP00000377793,9606.ENSP00000378356,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000405726	CDC6,RAD51AP1,NCAPH,DLGAP5,NCAPG,CCNB1,BRIP1,KIF11,CENPE,EGF,ANLN,TICRR,NUF2,BUB1B,PLK1,TPX2,BUB1,EZH2,SPAG5,RRM2,HORMAD1,CENPF,KIF14,MKI67,TTK,STIL,CDC20,ECT2,PRC1,KIF20A,CDK1,CHEK1,CDC45
GO:0051726	Regulation of cell cycle	40	1057	0.55	1.07	3.91e-09	9606.ENSP00000188790,9606.ENSP00000209728,9606.ENSP00000228843,9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000256442,9606.ENSP00000259008,9606.ENSP00000260731,9606.ENSP00000265148,9606.ENSP00000265171,9606.ENSP00000265748,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000302530,9606.ENSP00000311083,9606.ENSP00000320147,9606.ENSP00000323300,9606.ENSP00000335357,9606.ENSP00000340989,9606.ENSP00000342307,9606.ENSP00000353770,9606.ENSP00000355167,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000376457,9606.ENSP00000377793,9606.ENSP00000378356,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000405726	FAP,CDC6,RAD51AP1,NCAPH,DLGAP5,NCAPG,CCNB1,BRIP1,KIF11,CENPE,EGF,ANLN,TICRR,NUF2,BUB1B,PCLAF,PLK1,TPX2,BUB1,CKS1B,EZH2,SPAG5,CDKN3,SFN,FOXM1,RRM2,HORMAD1,CENPF,KIF14,ASPM,MKI67,TTK,STIL,CDC20,ECT2,PRC1,KIF20A,CDK1,CHEK1,CDC45
GO:0051983	Regulation of chromosome segregation	15	131	1.03	1.55	3.26e-08	9606.ENSP00000209728,9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000256442,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355167,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000378699	CDC6,NCAPH,DLGAP5,NCAPG,CCNB1,CENPE,NUF2,BUB1B,PLK1,BUB1,HORMAD1,CENPF,TTK,CDC20,CDK1
GO:0007051	Spindle organization	16	173	0.94	1.38	1.27e-07	9606.ENSP00000217026,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000260731,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000288207,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000323300,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000363524,9606.ENSP00000377793	MYBL2,DLGAP5,CCNB1,KIF11,CENPE,NUF2,CCNB2,PLK1,TPX2,SPAG5,ASPM,TTK,STIL,CDC20,KIF4A,PRC1
GO:0007052	Mitotic spindle organization	13	102	1.08	1.47	1.79e-07	9606.ENSP00000217026,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000260731,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000363524,9606.ENSP00000377793	MYBL2,DLGAP5,CCNB1,KIF11,CENPE,NUF2,PLK1,TPX2,TTK,STIL,CDC20,KIF4A,PRC1
GO:1902850	Microtubule cytoskeleton organization involved in mitosis	14	136	0.98	1.34	4.50e-07	9606.ENSP00000217026,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000260731,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000363524,9606.ENSP00000377793,9606.ENSP00000378699	MYBL2,DLGAP5,CCNB1,KIF11,CENPE,NUF2,PLK1,TPX2,TTK,STIL,CDC20,KIF4A,PRC1,CDK1
GO:0051783	Regulation of nuclear division	14	147	0.95	1.25	1.09e-06	9606.ENSP00000228843,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000265171,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355167,9606.ENSP00000355922,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000391090	RAD51AP1,DLGAP5,CCNB1,EGF,NUF2,BUB1B,PLK1,BUB1,HORMAD1,CENPF,MKI67,TTK,CDC20,CHEK1
GO:1905818	Regulation of chromosome separation	11	76	1.13	1.37	1.13e-06	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000256442,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540	NCAPH,DLGAP5,NCAPG,CCNB1,NUF2,BUB1B,PLK1,BUB1,CENPF,TTK,CDC20
GO:0000075	Cell cycle checkpoint signaling	14	152	0.94	1.22	1.47e-06	9606.ENSP00000209728,9606.ENSP00000259008,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355167,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000405726	CDC6,BRIP1,TICRR,NUF2,BUB1B,PLK1,BUB1,HORMAD1,CENPF,TTK,CDC20,CDK1,CHEK1,CDC45
GO:1901987	Regulation of cell cycle phase transition	22	430	0.68	1.01	1.51e-06	9606.ENSP00000209728,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000259008,9606.ENSP00000265148,9606.ENSP00000265748,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000320147,9606.ENSP00000353770,9606.ENSP00000355167,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000405726	CDC6,DLGAP5,CCNB1,BRIP1,CENPE,ANLN,TICRR,NUF2,BUB1B,PLK1,BUB1,EZH2,RRM2,HORMAD1,CENPF,KIF14,TTK,STIL,CDC20,CDK1,CHEK1,CDC45
GO:0033045	Regulation of sister chromatid segregation	12	106	1.03	1.25	2.28e-06	9606.ENSP00000209728,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000378699	CDC6,DLGAP5,CCNB1,CENPE,NUF2,BUB1B,PLK1,BUB1,CENPF,TTK,CDC20,CDK1
GO:1901990	Regulation of mitotic cell cycle phase transition	19	327	0.74	1.03	2.54e-06	9606.ENSP00000209728,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000265148,9606.ENSP00000265748,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000320147,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000378699,9606.ENSP00000391090	CDC6,DLGAP5,CCNB1,CENPE,ANLN,TICRR,NUF2,BUB1B,PLK1,BUB1,EZH2,RRM2,CENPF,KIF14,TTK,STIL,CDC20,CDK1,CHEK1
GO:0051784	Negative regulation of nuclear division	9	46	1.26	1.36	2.69e-06	9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355167,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000391090	NUF2,BUB1B,PLK1,BUB1,HORMAD1,CENPF,TTK,CDC20,CHEK1
GO:0007346	Regulation of mitotic cell cycle	23	493	0.64	0.95	2.91e-06	9606.ENSP00000209728,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000265148,9606.ENSP00000265171,9606.ENSP00000265748,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000311083,9606.ENSP00000320147,9606.ENSP00000342307,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000378699,9606.ENSP00000391090	CDC6,DLGAP5,CCNB1,CENPE,EGF,ANLN,TICRR,NUF2,BUB1B,PLK1,BUB1,CKS1B,EZH2,FOXM1,RRM2,CENPF,KIF14,MKI67,TTK,STIL,CDC20,CDK1,CHEK1
GO:0090068	Positive regulation of cell cycle process	17	261	0.79	1.06	3.06e-06	9606.ENSP00000209728,9606.ENSP00000228843,9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000256442,9606.ENSP00000265171,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000320147,9606.ENSP00000323300,9606.ENSP00000353770,9606.ENSP00000356319,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000376457,9606.ENSP00000378699	CDC6,RAD51AP1,NCAPH,DLGAP5,NCAPG,CCNB1,EGF,PLK1,BUB1,EZH2,SPAG5,RRM2,KIF14,STIL,CDC20,ECT2,CDK1
GO:0030071	Regulation of mitotic metaphase/anaphase transition	11	92	1.05	1.2	5.02e-06	9606.ENSP00000209728,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540	CDC6,DLGAP5,CCNB1,CENPE,NUF2,BUB1B,PLK1,BUB1,CENPF,TTK,CDC20
GO:0007088	Regulation of mitotic nuclear division	12	119	0.98	1.15	6.00e-06	9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000265171,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355922,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000391090	DLGAP5,CCNB1,EGF,NUF2,BUB1B,PLK1,BUB1,CENPF,MKI67,TTK,CDC20,CHEK1
GO:0033047	Regulation of mitotic sister chromatid segregation	9	56	1.18	1.2	1.00e-05	9606.ENSP00000256442,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000378699	CCNB1,NUF2,BUB1B,PLK1,BUB1,CENPF,TTK,CDC20,CDK1
GO:1901988	Negative regulation of cell cycle phase transition	15	217	0.81	1.01	1.00e-05	9606.ENSP00000209728,9606.ENSP00000259008,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000320147,9606.ENSP00000355167,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000405726	CDC6,BRIP1,TICRR,NUF2,BUB1B,PLK1,BUB1,EZH2,HORMAD1,CENPF,TTK,CDC20,CDK1,CHEK1,CDC45
GO:0044770	Cell cycle phase transition	13	155	0.9	1.06	1.01e-05	9606.ENSP00000256442,9606.ENSP00000287598,9606.ENSP00000288207,9606.ENSP00000298048,9606.ENSP00000300093,9606.ENSP00000320147,9606.ENSP00000335357,9606.ENSP00000342307,9606.ENSP00000354451,9606.ENSP00000361540,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000481380	CCNB1,BUB1B,CCNB2,MELK,PLK1,EZH2,CDKN3,FOXM1,IQGAP3,CDC20,CDK1,CHEK1,CCNA2
GO:0045787	Positive regulation of cell cycle	18	328	0.71	0.94	1.04e-05	9606.ENSP00000209728,9606.ENSP00000228843,9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000256442,9606.ENSP00000265171,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000320147,9606.ENSP00000323300,9606.ENSP00000353770,9606.ENSP00000356319,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000376457,9606.ENSP00000378699,9606.ENSP00000391090	CDC6,RAD51AP1,NCAPH,DLGAP5,NCAPG,CCNB1,EGF,PLK1,BUB1,EZH2,SPAG5,RRM2,KIF14,STIL,CDC20,ECT2,CDK1,CHEK1
GO:0045839	Negative regulation of mitotic nuclear division	8	39	1.28	1.24	1.04e-05	9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000391090	NUF2,BUB1B,PLK1,BUB1,CENPF,TTK,CDC20,CHEK1
GO:0010965	Regulation of mitotic sister chromatid separation	9	61	1.14	1.14	1.69e-05	9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540	DLGAP5,CCNB1,NUF2,BUB1B,PLK1,BUB1,CENPF,TTK,CDC20
GO:0007094	Mitotic spindle assembly checkpoint signaling	7	29	1.35	1.16	2.74e-05	9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540	NUF2,BUB1B,PLK1,BUB1,CENPF,TTK,CDC20
GO:0044772	Mitotic cell cycle phase transition	12	143	0.9	0.99	2.88e-05	9606.ENSP00000256442,9606.ENSP00000287598,9606.ENSP00000288207,9606.ENSP00000298048,9606.ENSP00000300093,9606.ENSP00000320147,9606.ENSP00000335357,9606.ENSP00000342307,9606.ENSP00000354451,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000481380	CCNB1,BUB1B,CCNB2,MELK,PLK1,EZH2,CDKN3,FOXM1,IQGAP3,CDK1,CHEK1,CCNA2
GO:0007093	Mitotic cell cycle checkpoint signaling	11	116	0.95	1.01	3.03e-05	9606.ENSP00000209728,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000378699,9606.ENSP00000391090	CDC6,TICRR,NUF2,BUB1B,PLK1,BUB1,CENPF,TTK,CDC20,CDK1,CHEK1
GO:0044839	Cell cycle G2/M phase transition	8	51	1.17	1.06	4.81e-05	9606.ENSP00000256442,9606.ENSP00000288207,9606.ENSP00000298048,9606.ENSP00000300093,9606.ENSP00000342307,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000481380	CCNB1,CCNB2,MELK,PLK1,FOXM1,CDK1,CHEK1,CCNA2
GO:0050896	Response to stimulus	121	7863	0.16	0.48	4.94e-05	9606.ENSP00000188790,9606.ENSP00000209728,9606.ENSP00000216446,9606.ENSP00000216862,9606.ENSP00000217026,9606.ENSP00000217289,9606.ENSP00000217939,9606.ENSP00000218388,9606.ENSP00000219022,9606.ENSP00000221972,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000228843,9606.ENSP00000250457,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000256412,9606.ENSP00000256442,9606.ENSP00000256447,9606.ENSP00000259008,9606.ENSP00000260128,9606.ENSP00000260227,9606.ENSP00000260302,9606.ENSP00000260843,9606.ENSP00000261196,9606.ENSP00000261622,9606.ENSP00000263326,9606.ENSP00000263735,9606.ENSP00000264596,9606.ENSP00000264613,9606.ENSP00000265171,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000276708,9606.ENSP00000280612,9606.ENSP00000285238,9606.ENSP00000286758,9606.ENSP00000287598,9606.ENSP00000289429,9606.ENSP00000296695,9606.ENSP00000296861,9606.ENSP00000298048,9606.ENSP00000299565,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000305731,9606.ENSP00000307540,9606.ENSP00000308815,9606.ENSP00000311648,9606.ENSP00000319788,9606.ENSP00000320147,9606.ENSP00000322788,9606.ENSP00000327290,9606.ENSP00000329697,9606.ENSP00000330523,9606.ENSP00000340989,9606.ENSP00000341610,9606.ENSP00000342307,9606.ENSP00000352271,9606.ENSP00000352584,9606.ENSP00000353770,9606.ENSP00000354451,9606.ENSP00000354691,9606.ENSP00000355167,9606.ENSP00000355506,9606.ENSP00000355922,9606.ENSP00000356024,9606.ENSP00000356198,9606.ENSP00000356607,9606.ENSP00000356991,9606.ENSP00000357112,9606.ENSP00000358813,9606.ENSP00000359114,9606.ENSP00000359393,9606.ENSP00000359691,9606.ENSP00000360299,9606.ENSP00000360944,9606.ENSP00000361405,9606.ENSP00000361540,9606.ENSP00000361850,9606.ENSP00000362108,9606.ENSP00000363001,9606.ENSP00000365413,9606.ENSP00000368516,9606.ENSP00000369129,9606.ENSP00000369293,9606.ENSP00000374265,9606.ENSP00000376352,9606.ENSP00000376457,9606.ENSP00000377601,9606.ENSP00000378517,9606.ENSP00000378699,9606.ENSP00000378743,9606.ENSP00000381535,9606.ENSP00000384949,9606.ENSP00000391090,9606.ENSP00000391490,9606.ENSP00000405726,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000416037,9606.ENSP00000416293,9606.ENSP00000416561,9606.ENSP00000423014,9606.ENSP00000428205,9606.ENSP00000428489,9606.ENSP00000428876,9606.ENSP00000433277,9606.ENSP00000444788,9606.ENSP00000458585,9606.ENSP00000481380,9606.ENSP00000481841,9606.ENSP00000482841,9606.ENSP00000488437,9606.ENSP00000494957,9606.ENSP00000496939,9606.ENSP00000498748,9606.ENSP00000501092,9606.ENSP00000501146	FAP,CDC6,PLEK2,CYP24A1,MYBL2,FERMT1,MXRA5,TIMP1,OLFM4,CD79A,COMP,COL1A1,RAD51AP1,EGLN3,GDF15,CHI3L1,ADAMDEC1,CCNB1,CD180,BRIP1,SULF1,MMP7,MMP13,GPR87,SLCO1B3,SLC7A5,IL37,EPCAM,NEIL3,CP,EGF,TICRR,NUF2,GSDMC,SLC7A11,ABCC3,CXCL13,BUB1B,CD1A,SPINK1,TNFRSF21,MELK,CHRNA5,PCLAF,PLK1,BUB1,COL3A1,CST1,CST2,CCL19,UGT8,NQO1,EZH2,MMP1,ITGA11,PLPP2,CTHRC1,SFN,C15orf48,FOXM1,XRCC2,AKR1B10,RRM2,IQGAP3,FCRL5,HORMAD1,EXO1,CENPF,CR2,CHIT1,RALGPS2,NECTIN4,AIM2,TTK,COL11A1,HMGB3,LGSN,ADGRF1,STIL,MMP9,CDC20,PLAU,LCN2,SMPDL3B,SLC28A3,LGR4,DSP,IL2RA,GPX2,PDK1,ECT2,HELLS,SPP1,CDK1,AK4,STK32A,PYCR1,CHEK1,AGR2,CDC45,TOP2A,DEPDC1,TMPRSS4,SLC2A1,CFB,OCIAD2,FBXO32,PBK,FAM83A,MS4A1,TDO2,MMP12,CCNA2,CD24,CRABP2,PRSS2,UBE2T,KCNN4,GREM1,TFAP2A,HNF4G
GO:1901991	Negative regulation of mitotic cell cycle phase transition	12	157	0.86	0.92	5.74e-05	9606.ENSP00000209728,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000320147,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000378699,9606.ENSP00000391090	CDC6,TICRR,NUF2,BUB1B,PLK1,BUB1,EZH2,CENPF,TTK,CDC20,CDK1,CHEK1
GO:0000226	Microtubule cytoskeleton organization	22	587	0.55	0.7	0.00012	9606.ENSP00000217026,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000260731,9606.ENSP00000263753,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000288207,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000323300,9606.ENSP00000352271,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000363524,9606.ENSP00000377793,9606.ENSP00000378356,9606.ENSP00000378699	MYBL2,DLGAP5,CCNB1,KIF11,SGO1,CENPE,NUF2,CCNB2,PCLAF,PLK1,TPX2,SPAG5,XRCC2,KIF14,ASPM,TTK,STIL,CDC20,KIF4A,PRC1,KIF20A,CDK1
GO:0006259	DNA metabolic process	25	740	0.5	0.68	0.00012	9606.ENSP00000209728,9606.ENSP00000228843,9606.ENSP00000259008,9606.ENSP00000262460,9606.ENSP00000264596,9606.ENSP00000268138,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000315644,9606.ENSP00000337060,9606.ENSP00000341565,9606.ENSP00000342307,9606.ENSP00000352271,9606.ENSP00000353770,9606.ENSP00000355167,9606.ENSP00000355506,9606.ENSP00000355922,9606.ENSP00000359393,9606.ENSP00000377601,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000405726,9606.ENSP00000411532,9606.ENSP00000438483,9606.ENSP00000494957	CDC6,RAD51AP1,BRIP1,GINS1,NEIL3,TICRR,PCLAF,PLK1,TYMS,NME1,FAM111B,FOXM1,XRCC2,RRM2,HORMAD1,EXO1,CENPF,HMGB3,HELLS,CDK1,CHEK1,CDC45,TOP2A,KPNA2,UBE2T
GO:0033044	Regulation of chromosome organization	14	242	0.73	0.8	0.00013	9606.ENSP00000209728,9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000256442,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355922,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000378699	CDC6,NCAPH,DLGAP5,NCAPG,CCNB1,CENPE,NUF2,BUB1B,PLK1,BUB1,CENPF,TTK,CDC20,CDK1
GO:0030574	Collagen catabolic process	7	41	1.2	0.97	0.00014	9606.ENSP00000215743,9606.ENSP00000260227,9606.ENSP00000260302,9606.ENSP00000322788,9606.ENSP00000361405,9606.ENSP00000458585,9606.ENSP00000488437	MMP11,MMP7,MMP13,MMP1,MMP9,MMP12,PRSS2
