#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0071944	Cell periphery	341	6085	0.25	1.04	1.19e-31	9606.ENSP00000014914,9606.ENSP00000052754,9606.ENSP00000185206,9606.ENSP00000209668,9606.ENSP00000212355,9606.ENSP00000219207,9606.ENSP00000219919,9606.ENSP00000222693,9606.ENSP00000222747,9606.ENSP00000228936,9606.ENSP00000230990,9606.ENSP00000231484,9606.ENSP00000233954,9606.ENSP00000236495,9606.ENSP00000237172,9606.ENSP00000238044,9606.ENSP00000242249,9606.ENSP00000244043,9606.ENSP00000244709,9606.ENSP00000246006,9606.ENSP00000246792,9606.ENSP00000248564,9606.ENSP00000249887,9606.ENSP00000253673,9606.ENSP00000253796,9606.ENSP00000256178,9606.ENSP00000256951,9606.ENSP00000256953,9606.ENSP00000257414,9606.ENSP00000258111,9606.ENSP00000259365,9606.ENSP00000261180,9606.ENSP00000261200,9606.ENSP00000261405,9606.ENSP00000261707,9606.ENSP00000262150,9606.ENSP00000262352,9606.ENSP00000262406,9606.ENSP00000262648,9606.ENSP00000263686,9606.ENSP00000263713,9606.ENSP00000263923,9606.ENSP00000264260,9606.ENSP00000264381,9606.ENSP00000264399,9606.ENSP00000264664,9606.ENSP00000264908,9606.ENSP00000265074,9606.ENSP00000265379,9606.ENSP00000265382,9606.ENSP00000265598,9606.ENSP00000266085,9606.ENSP00000266086,9606.ENSP00000267853,9606.ENSP00000268613,9606.ENSP00000269081,9606.ENSP00000270879,9606.ENSP00000273183,9606.ENSP00000275230,9606.ENSP00000275954,9606.ENSP00000278888,9606.ENSP00000278927,9606.ENSP00000279022,9606.ENSP00000280187,9606.ENSP00000280481,9606.ENSP00000280527,9606.ENSP00000282397,9606.ENSP00000282406,9606.ENSP00000282561,9606.ENSP00000283296,9606.ENSP00000284136,9606.ENSP00000284322,9606.ENSP00000284425,9606.ENSP00000284984,9606.ENSP00000285046,9606.ENSP00000285379,9606.ENSP00000286744,9606.ENSP00000287842,9606.ENSP00000288135,9606.ENSP00000288368,9606.ENSP00000294725,9606.ENSP00000295683,9606.ENSP00000296046,9606.ENSP00000296130,9606.ENSP00000296420,9606.ENSP00000296522,9606.ENSP00000296575,9606.ENSP00000296591,9606.ENSP00000297354,9606.ENSP00000298910,9606.ENSP00000299106,9606.ENSP00000300226,9606.ENSP00000300900,9606.ENSP00000301732,9606.ENSP00000302579,9606.ENSP00000303540,9606.ENSP00000304435,9606.ENSP00000304945,9606.ENSP00000305416,9606.ENSP00000305675,9606.ENSP00000305974,9606.ENSP00000306157,9606.ENSP00000306606,9606.ENSP00000306772,9606.ENSP00000308361,9606.ENSP00000309124,9606.ENSP00000309741,9606.ENSP00000310036,9606.ENSP00000311165,9606.ENSP00000311291,9606.ENSP00000311502,9606.ENSP00000311545,9606.ENSP00000311657,9606.ENSP00000312126,9606.ENSP00000312326,9606.ENSP00000312455,9606.ENSP00000314724,9606.ENSP00000314976,9606.ENSP00000316729,9606.ENSP00000316861,9606.ENSP00000316881,9606.ENSP00000317997,9606.ENSP00000318916,9606.ENSP00000319141,9606.ENSP00000320006,9606.ENSP00000320434,9606.ENSP00000321108,9606.ENSP00000322061,9606.ENSP00000323587,9606.ENSP00000323929,9606.ENSP00000324532,9606.ENSP00000324857,9606.ENSP00000325954,9606.ENSP00000326407,9606.ENSP00000327246,9606.ENSP00000327890,9606.ENSP00000329920,9606.ENSP00000330200,9606.ENSP00000330393,9606.ENSP00000331736,9606.ENSP00000332723,9606.ENSP00000333938,9606.ENSP00000334928,9606.ENSP00000335196,9606.ENSP00000338130,9606.ENSP00000338512,9606.ENSP00000339182,9606.ENSP00000339191,9606.ENSP00000339912,9606.ENSP00000340594,9606.ENSP00000340939,9606.ENSP00000340998,9606.ENSP00000342082,9606.ENSP00000342216,9606.ENSP00000342235,9606.ENSP00000342858,9606.ENSP00000345008,9606.ENSP00000345972,9606.ENSP00000347038,9606.ENSP00000347457,9606.ENSP00000348453,9606.ENSP00000349259,9606.ENSP00000349541,9606.ENSP00000351059,9606.ENSP00000351075,9606.ENSP00000351310,9606.ENSP00000351430,9606.ENSP00000351905,9606.ENSP00000352540,9606.ENSP00000353013,9606.ENSP00000353344,9606.ENSP00000353393,9606.ENSP00000353508,9606.ENSP00000353590,9606.ENSP00000354080,9606.ENSP00000354919,9606.ENSP00000355896,9606.ENSP00000356037,9606.ENSP00000356224,9606.ENSP00000356540,9606.ENSP00000356581,9606.ENSP00000356646,9606.ENSP00000356791,9606.ENSP00000356842,9606.ENSP00000357110,9606.ENSP00000357156,9606.ENSP00000357583,9606.ENSP00000357669,9606.ENSP00000357702,9606.ENSP00000357721,9606.ENSP00000357726,9606.ENSP00000357905,9606.ENSP00000359085,9606.ENSP00000359490,9606.ENSP00000359630,9606.ENSP00000359765,9606.ENSP00000359778,9606.ENSP00000359799,9606.ENSP00000360281,9606.ENSP00000360293,9606.ENSP00000360431,9606.ENSP00000360973,9606.ENSP00000361097,9606.ENSP00000361112,9606.ENSP00000361554,9606.ENSP00000361895,9606.ENSP00000362395,9606.ENSP00000362894,9606.ENSP00000363068,9606.ENSP00000363071,9606.ENSP00000363089,9606.ENSP00000363092,9606.ENSP00000363708,9606.ENSP00000364210,9606.ENSP00000364526,9606.ENSP00000364711,9606.ENSP00000365188,9606.ENSP00000366267,9606.ENSP00000366307,9606.ENSP00000366416,9606.ENSP00000366757,9606.ENSP00000367151,9606.ENSP00000367202,9606.ENSP00000367263,9606.ENSP00000367316,9606.ENSP00000367655,9606.ENSP00000367743,9606.ENSP00000367762,9606.ENSP00000367794,9606.ENSP00000368135,9606.ENSP00000368759,9606.ENSP00000368994,9606.ENSP00000369014,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000369960,9606.ENSP00000371936,9606.ENSP00000373574,9606.ENSP00000373700,9606.ENSP00000374218,9606.ENSP00000375649,9606.ENSP00000375857,9606.ENSP00000376177,9606.ENSP00000376458,9606.ENSP00000376609,9606.ENSP00000377783,9606.ENSP00000377823,9606.ENSP00000377836,9606.ENSP00000377862,9606.ENSP00000378058,9606.ENSP00000378310,9606.ENSP00000378431,9606.ENSP00000378957,9606.ENSP00000379678,9606.ENSP00000380271,9606.ENSP00000380283,9606.ENSP00000380333,9606.ENSP00000380442,9606.ENSP00000380602,9606.ENSP00000381911,9606.ENSP00000383199,9606.ENSP00000383376,9606.ENSP00000383894,9606.ENSP00000384126,9606.ENSP00000384537,9606.ENSP00000384604,9606.ENSP00000384957,9606.ENSP00000385428,9606.ENSP00000385675,9606.ENSP00000386022,9606.ENSP00000386857,9606.ENSP00000387211,9606.ENSP00000387739,9606.ENSP00000389140,9606.ENSP00000389252,9606.ENSP00000394051,9606.ENSP00000397312,9606.ENSP00000398368,9606.ENSP00000398832,9606.ENSP00000399679,9606.ENSP00000402033,9606.ENSP00000405405,9606.ENSP00000405453,9606.ENSP00000405841,9606.ENSP00000407685,9606.ENSP00000407822,9606.ENSP00000409581,9606.ENSP00000410294,9606.ENSP00000410746,9606.ENSP00000412209,9606.ENSP00000413445,9606.ENSP00000415283,9606.ENSP00000415743,9606.ENSP00000417038,9606.ENSP00000417085,9606.ENSP00000417335,9606.ENSP00000418081,9606.ENSP00000418525,9606.ENSP00000419124,9606.ENSP00000422533,9606.ENSP00000422834,9606.ENSP00000426083,9606.ENSP00000427985,9606.ENSP00000428340,9606.ENSP00000428994,9606.ENSP00000429993,9606.ENSP00000431983,9606.ENSP00000432586,9606.ENSP00000433560,9606.ENSP00000434034,9606.ENSP00000442756,9606.ENSP00000444425,9606.ENSP00000447378,9606.ENSP00000447488,9606.ENSP00000454071,9606.ENSP00000454945,9606.ENSP00000455897,9606.ENSP00000457421,9606.ENSP00000463325,9606.ENSP00000465638,9606.ENSP00000467271,9606.ENSP00000468897,9606.ENSP00000479261,9606.ENSP00000480483,9606.ENSP00000480680,9606.ENSP00000483403,9606.ENSP00000483713,9606.ENSP00000484552,9606.ENSP00000495385,9606.ENSP00000496114,9606.ENSP00000496268,9606.ENSP00000496491,9606.ENSP00000496870,9606.ENSP00000497070,9606.ENSP00000497183,9606.ENSP00000497290,9606.ENSP00000497642,9606.ENSP00000497748,9606.ENSP00000498246,9606.ENSP00000498684,9606.ENSP00000500582	GPRC5A,DCN,CLIC5,ADH1A,TGFBR3,PLLP,AQP9,CAV2,TSPAN12,ART4,HBEGF,PCDH12,IL1RL1,SLC5A9,FILIP1,ECRG4,RAMP3,PTGIS,TREM1,CD93,RRAS,GNG11,ACKR4,ADGRE3,RAMP2,LYVE1,EMP1,RERG,SEMA6A,KCNMB4,TMOD1,TRHDE,ABCC9,VWF,SLC6A4,CDH19,SLC1A1,RGS9,ANOS1,SELP,EPB41L5,KDR,IL18RAP,BCHE,PRKG2,FGF10,ANXA3,NPR3,COL6A5,PIP5K1B,LAMP3,TIMP3,SLC5A4,MYZAP,CDH13,ABCA10,FCN3,STAC,SLC2A12,TMEM47,MS4A2,ESAM,MYL9,GPM6A,FREM2,CRIM1,FLT1,PLEKHH2,GJA1,ADGRF5,SEMA3D,ABI3BP,ABCA6,ADAMTS1,FGD5,CA2,ADAMTSL3,NRG1,KIT,PREX2,KCNT2,CXCR1,CPA3,CLEC3B,EMCN,HPGD,HHIP,EDIL3,SBSPON,LRRK2,JAM3,MS4A8,CA4,ABCA3,SCEL,SCN1A,FAM189A2,ROBO4,S1PR1,CAVIN2,SLCO1A2,IL7R,ADH1B,LDB2,P2RY14,OLR1,SLCO4C1,CD34,AQP1,SLCO2A1,HEG1,ADGRE1,GRAMD2A,ADCY4,AOC3,CFLAR,PPFIBP1,IL20RA,RHOJ,GPM6B,P3H2,DUOX1,MARCO,CYBRD1,MPDZ,CTNNAL1,SPOCK2,C7,ITLN1,A2M,LAMA3,SEMA6D,CDHR3,CLEC1A,VIPR1,IL3RA,MCEMP1,BTNL9,LEPR,SELE,COLEC10,NEXN,PTPRB,GLDN,KLRD1,AGTPBP1,ATP13A4,CAV1,FLRT3,SYDE2,CLDN18,NTN4,SLPI,ABCA9,ERBB4,FERMT2,FBLN5,FYB2,PLSCR4,DNM3,ANO2,SPTBN1,CAVIN1,CX3CR1,SUSD2,COL6A6,GYPE,TGFBR2,EMP2,CLEC14A,ETS2,F8,MAP2,MYH10,SCUBE1,VEPH1,TGFB2,C4BPA,SYNE1,STX11,ADGRG6,TNR,DPT,GPA33,EPB41L2,CD5L,INPP5A,NPR1,S100A3,S100A8,S100A12,DMBT1,NTNG1,GBP4,ADGRB3,ADGRL2,ADGRL4,DNAJB4,C8B,SORBS1,PLCE1,AGTR2,MMRN2,CHRDL1,TIE1,MFSD2A,ITM2A,RTKN2,PCDH15,DES,TLR4,PRKG1,BMPR2,AGER,JCAD,OGN,SHROOM4,GPC5,THBD,EDNRB,LMO7,PCDH17,RECK,AHNAK,ITGA8,PKHD1L1,TSPAN7,PLCB4,SRPX,LRRN4,NEDD9,ARHGAP44,NDNF,TEK,KL,ADRA1A,SEMA5A,ACVRL1,ALK,ESYT3,MYADM,LRRFIP1,CALCRL,CDON,GRK5,PROS1,NDRG4,GPC3,FAT4,EFEMP1,SLC39A8,MMRN1,MFAP4,PGM5,RAPGEF4,GPR146,ITIH5,PLA2G4F,CNTN4,KCNJ15,NEDD4L,JAM2,MATN3,LRRC32,AKAP12,ALKAL2,F11,NLRC4,IL6,MS4A15,ACTG2,IL18R1,AMOTL1,DCC,NPNT,NOSTRIN,LRRN3,LIFR,AGTR1,PRG4,PDZD2,PHLDB2,MSR1,RXFP1,TNXB,CNTN6,ARRB1,FGFR2,DOCK4,IL5RA,KIAA1324L,ICAM2,CD36,PHACTR2,SLC15A2,ROBO2,CACNA2D2,MME,FAM107A,ADGRL3,FRAS1,ADH1C,DPYSL2,ANGPT1,GRIA1,TSPAN18,MUC15,FAT3,CRYAB,FZD4,FXYD6,ADGRD1,MGAM,LIN7A,LDLR,TMEM204,MRC1,PECAM1,PTPRM,TMEM100,ABCA8,FPR2,UNC13B,NRN1,SEMA3B,GHR,KLRF1,GJA5,SLC19A3,SCN7A,SGCE,SEMA3E,LRP2,FEZ1,CCBE1,CDH5,LPL,BMPER,ABCG2,FHL1,AKT3
GO:0005886	Plasma membrane	302	5635	0.23	0.96	8.79e-23	9606.ENSP00000014914,9606.ENSP00000185206,9606.ENSP00000209668,9606.ENSP00000212355,9606.ENSP00000219207,9606.ENSP00000219919,9606.ENSP00000222693,9606.ENSP00000222747,9606.ENSP00000228936,9606.ENSP00000230990,9606.ENSP00000231484,9606.ENSP00000233954,9606.ENSP00000236495,9606.ENSP00000237172,9606.ENSP00000238044,9606.ENSP00000242249,9606.ENSP00000244043,9606.ENSP00000244709,9606.ENSP00000246006,9606.ENSP00000246792,9606.ENSP00000248564,9606.ENSP00000249887,9606.ENSP00000253673,9606.ENSP00000253796,9606.ENSP00000256178,9606.ENSP00000256951,9606.ENSP00000256953,9606.ENSP00000257414,9606.ENSP00000258111,9606.ENSP00000261180,9606.ENSP00000261200,9606.ENSP00000261707,9606.ENSP00000262150,9606.ENSP00000262352,9606.ENSP00000262406,9606.ENSP00000262648,9606.ENSP00000263686,9606.ENSP00000263713,9606.ENSP00000263923,9606.ENSP00000264260,9606.ENSP00000264381,9606.ENSP00000264399,9606.ENSP00000264664,9606.ENSP00000264908,9606.ENSP00000265074,9606.ENSP00000265382,9606.ENSP00000265598,9606.ENSP00000266086,9606.ENSP00000267853,9606.ENSP00000268613,9606.ENSP00000269081,9606.ENSP00000270879,9606.ENSP00000273183,9606.ENSP00000275230,9606.ENSP00000275954,9606.ENSP00000278888,9606.ENSP00000278927,9606.ENSP00000280187,9606.ENSP00000280481,9606.ENSP00000280527,9606.ENSP00000282397,9606.ENSP00000282406,9606.ENSP00000282561,9606.ENSP00000283296,9606.ENSP00000284136,9606.ENSP00000284425,9606.ENSP00000285046,9606.ENSP00000285379,9606.ENSP00000287842,9606.ENSP00000288135,9606.ENSP00000288368,9606.ENSP00000294725,9606.ENSP00000295683,9606.ENSP00000296420,9606.ENSP00000296522,9606.ENSP00000296575,9606.ENSP00000298910,9606.ENSP00000299106,9606.ENSP00000300226,9606.ENSP00000300900,9606.ENSP00000301732,9606.ENSP00000302579,9606.ENSP00000303540,9606.ENSP00000304435,9606.ENSP00000304945,9606.ENSP00000305416,9606.ENSP00000305675,9606.ENSP00000305974,9606.ENSP00000306157,9606.ENSP00000306606,9606.ENSP00000306772,9606.ENSP00000308361,9606.ENSP00000309124,9606.ENSP00000309741,9606.ENSP00000310036,9606.ENSP00000311165,9606.ENSP00000311291,9606.ENSP00000311502,9606.ENSP00000311545,9606.ENSP00000311657,9606.ENSP00000312126,9606.ENSP00000312326,9606.ENSP00000312455,9606.ENSP00000314724,9606.ENSP00000314976,9606.ENSP00000316729,9606.ENSP00000316861,9606.ENSP00000317997,9606.ENSP00000318916,9606.ENSP00000319141,9606.ENSP00000320006,9606.ENSP00000320434,9606.ENSP00000322061,9606.ENSP00000323587,9606.ENSP00000324857,9606.ENSP00000325954,9606.ENSP00000326407,9606.ENSP00000327246,9606.ENSP00000327890,9606.ENSP00000329920,9606.ENSP00000330200,9606.ENSP00000330393,9606.ENSP00000331736,9606.ENSP00000332723,9606.ENSP00000333938,9606.ENSP00000334928,9606.ENSP00000335196,9606.ENSP00000338130,9606.ENSP00000338512,9606.ENSP00000339182,9606.ENSP00000339191,9606.ENSP00000339912,9606.ENSP00000340594,9606.ENSP00000340939,9606.ENSP00000340998,9606.ENSP00000342216,9606.ENSP00000342235,9606.ENSP00000342858,9606.ENSP00000345972,9606.ENSP00000347038,9606.ENSP00000347457,9606.ENSP00000348453,9606.ENSP00000349259,9606.ENSP00000349541,9606.ENSP00000351059,9606.ENSP00000351075,9606.ENSP00000351430,9606.ENSP00000351905,9606.ENSP00000352540,9606.ENSP00000353013,9606.ENSP00000353344,9606.ENSP00000353393,9606.ENSP00000353508,9606.ENSP00000353590,9606.ENSP00000354080,9606.ENSP00000354919,9606.ENSP00000356037,9606.ENSP00000356224,9606.ENSP00000356540,9606.ENSP00000356581,9606.ENSP00000356842,9606.ENSP00000357110,9606.ENSP00000357156,9606.ENSP00000357583,9606.ENSP00000357669,9606.ENSP00000357702,9606.ENSP00000357721,9606.ENSP00000357726,9606.ENSP00000359085,9606.ENSP00000359490,9606.ENSP00000359630,9606.ENSP00000359765,9606.ENSP00000359778,9606.ENSP00000359799,9606.ENSP00000360281,9606.ENSP00000360293,9606.ENSP00000360431,9606.ENSP00000360973,9606.ENSP00000361112,9606.ENSP00000361554,9606.ENSP00000361895,9606.ENSP00000362395,9606.ENSP00000362894,9606.ENSP00000363068,9606.ENSP00000363071,9606.ENSP00000363089,9606.ENSP00000363092,9606.ENSP00000363708,9606.ENSP00000364210,9606.ENSP00000364526,9606.ENSP00000365188,9606.ENSP00000366267,9606.ENSP00000366307,9606.ENSP00000366416,9606.ENSP00000366757,9606.ENSP00000367151,9606.ENSP00000367202,9606.ENSP00000367263,9606.ENSP00000367316,9606.ENSP00000367655,9606.ENSP00000367743,9606.ENSP00000367762,9606.ENSP00000368135,9606.ENSP00000368759,9606.ENSP00000368994,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000369960,9606.ENSP00000371936,9606.ENSP00000373574,9606.ENSP00000373700,9606.ENSP00000374218,9606.ENSP00000375649,9606.ENSP00000375857,9606.ENSP00000376177,9606.ENSP00000376458,9606.ENSP00000376609,9606.ENSP00000377783,9606.ENSP00000377823,9606.ENSP00000377836,9606.ENSP00000377862,9606.ENSP00000378310,9606.ENSP00000379678,9606.ENSP00000380271,9606.ENSP00000380283,9606.ENSP00000380442,9606.ENSP00000380602,9606.ENSP00000381911,9606.ENSP00000383199,9606.ENSP00000383376,9606.ENSP00000384126,9606.ENSP00000384537,9606.ENSP00000384604,9606.ENSP00000384957,9606.ENSP00000385428,9606.ENSP00000385675,9606.ENSP00000386022,9606.ENSP00000387211,9606.ENSP00000387739,9606.ENSP00000389140,9606.ENSP00000394051,9606.ENSP00000397312,9606.ENSP00000398368,9606.ENSP00000398832,9606.ENSP00000402033,9606.ENSP00000405405,9606.ENSP00000405453,9606.ENSP00000405841,9606.ENSP00000407822,9606.ENSP00000409581,9606.ENSP00000410294,9606.ENSP00000410746,9606.ENSP00000412209,9606.ENSP00000413445,9606.ENSP00000415283,9606.ENSP00000415743,9606.ENSP00000417038,9606.ENSP00000417085,9606.ENSP00000417335,9606.ENSP00000418081,9606.ENSP00000418525,9606.ENSP00000419124,9606.ENSP00000422533,9606.ENSP00000422834,9606.ENSP00000426083,9606.ENSP00000427985,9606.ENSP00000428340,9606.ENSP00000428994,9606.ENSP00000429993,9606.ENSP00000431983,9606.ENSP00000432586,9606.ENSP00000433560,9606.ENSP00000434034,9606.ENSP00000442756,9606.ENSP00000444425,9606.ENSP00000447378,9606.ENSP00000447488,9606.ENSP00000454071,9606.ENSP00000454945,9606.ENSP00000455897,9606.ENSP00000457421,9606.ENSP00000463325,9606.ENSP00000465638,9606.ENSP00000467271,9606.ENSP00000468897,9606.ENSP00000479261,9606.ENSP00000480483,9606.ENSP00000480680,9606.ENSP00000483403,9606.ENSP00000483713,9606.ENSP00000484552,9606.ENSP00000495385,9606.ENSP00000496114,9606.ENSP00000496268,9606.ENSP00000496491,9606.ENSP00000496870,9606.ENSP00000497070,9606.ENSP00000497290,9606.ENSP00000497642,9606.ENSP00000498246,9606.ENSP00000498684,9606.ENSP00000500582	GPRC5A,CLIC5,ADH1A,TGFBR3,PLLP,AQP9,CAV2,TSPAN12,ART4,HBEGF,PCDH12,IL1RL1,SLC5A9,FILIP1,ECRG4,RAMP3,PTGIS,TREM1,CD93,RRAS,GNG11,ACKR4,ADGRE3,RAMP2,LYVE1,EMP1,RERG,SEMA6A,KCNMB4,TRHDE,ABCC9,SLC6A4,CDH19,SLC1A1,RGS9,ANOS1,SELP,EPB41L5,KDR,IL18RAP,BCHE,PRKG2,FGF10,ANXA3,NPR3,PIP5K1B,LAMP3,SLC5A4,MYZAP,CDH13,ABCA10,FCN3,STAC,SLC2A12,TMEM47,MS4A2,ESAM,GPM6A,FREM2,CRIM1,FLT1,PLEKHH2,GJA1,ADGRF5,SEMA3D,ABCA6,FGD5,CA2,NRG1,KIT,PREX2,KCNT2,CXCR1,EMCN,HPGD,HHIP,LRRK2,JAM3,MS4A8,CA4,ABCA3,SCEL,SCN1A,FAM189A2,ROBO4,S1PR1,CAVIN2,SLCO1A2,IL7R,ADH1B,LDB2,P2RY14,OLR1,SLCO4C1,CD34,AQP1,SLCO2A1,HEG1,ADGRE1,GRAMD2A,ADCY4,AOC3,CFLAR,PPFIBP1,IL20RA,RHOJ,GPM6B,DUOX1,MARCO,CYBRD1,MPDZ,CTNNAL1,C7,ITLN1,SEMA6D,CDHR3,CLEC1A,VIPR1,IL3RA,MCEMP1,BTNL9,LEPR,SELE,COLEC10,NEXN,PTPRB,GLDN,KLRD1,AGTPBP1,ATP13A4,CAV1,FLRT3,SYDE2,CLDN18,NTN4,ABCA9,ERBB4,FERMT2,FYB2,PLSCR4,DNM3,ANO2,SPTBN1,CAVIN1,CX3CR1,SUSD2,GYPE,TGFBR2,EMP2,CLEC14A,ETS2,F8,MAP2,MYH10,SCUBE1,VEPH1,C4BPA,SYNE1,STX11,ADGRG6,GPA33,EPB41L2,CD5L,INPP5A,NPR1,S100A3,S100A8,S100A12,NTNG1,GBP4,ADGRB3,ADGRL2,ADGRL4,DNAJB4,C8B,SORBS1,PLCE1,AGTR2,CHRDL1,TIE1,MFSD2A,ITM2A,RTKN2,PCDH15,DES,TLR4,PRKG1,BMPR2,AGER,JCAD,SHROOM4,GPC5,THBD,EDNRB,LMO7,PCDH17,RECK,AHNAK,ITGA8,PKHD1L1,TSPAN7,PLCB4,LRRN4,NEDD9,ARHGAP44,TEK,KL,ADRA1A,SEMA5A,ACVRL1,ALK,ESYT3,MYADM,LRRFIP1,CALCRL,CDON,GRK5,PROS1,NDRG4,GPC3,FAT4,SLC39A8,PGM5,RAPGEF4,GPR146,PLA2G4F,CNTN4,KCNJ15,NEDD4L,JAM2,LRRC32,AKAP12,ALKAL2,F11,NLRC4,IL6,MS4A15,IL18R1,AMOTL1,DCC,NOSTRIN,LRRN3,LIFR,AGTR1,PDZD2,PHLDB2,MSR1,RXFP1,CNTN6,ARRB1,FGFR2,DOCK4,IL5RA,KIAA1324L,ICAM2,CD36,PHACTR2,SLC15A2,ROBO2,CACNA2D2,MME,FAM107A,ADGRL3,FRAS1,ADH1C,DPYSL2,ANGPT1,GRIA1,TSPAN18,MUC15,FAT3,CRYAB,FZD4,FXYD6,ADGRD1,MGAM,LIN7A,LDLR,TMEM204,MRC1,PECAM1,PTPRM,TMEM100,ABCA8,FPR2,UNC13B,NRN1,SEMA3B,GHR,KLRF1,GJA5,SLC19A3,SCN7A,SGCE,SEMA3E,LRP2,FEZ1,CDH5,LPL,ABCG2,FHL1,AKT3
